"Número Licitação";"Número Processo";"Objeto";"Modalidade Compra";"Situação Licitação";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Município";"Data PublicaçãoDOU";"Data Abertura";"Valor Licitação"
"000012013";"01502000024201301";"Objeto: Abertura de processo em favor da concessionária de serviço público, VIVO - TELEFONIA MÓVEL.";"Dispensa de Licitação";"Encerrado";"42000";"MINISTERIO DA CULTURA";"20411";"INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL";"343007";"SUPERINTENDENCIA DO IPHAN NA BAHIA, IPHAN-BA";"SALVADOR";"01/01/1900";"";"400,00"
"000152013";"25410003898/2012";"Objeto: Contratação de empresa especializada em operação e controle de rouparia hospitalar.";"Dispensa de Licitação";"Publicado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"RIO DE JANEIRO";"18/01/2013";"";"1002000,00"
"000042013";"35351000792201269";"Objeto: Fornecimento de água e saneamento, para atender a Gerência Executiva do INSS em Joinville/SC, a APS Joinville/Centro e a APS Guanabra/Joinville.";"Inexigibilidade de Licitação";"Publicado";"55000";"MINISTERIO DO DESENVOLVIMENTO SOCIAL";"37202";"INSTITUTO NACIONAL DO SEGURO SOCIAL";"510193";"GERÊNCIA EXECUTIVA JOINVILLE";"JOINVILLE";"16/01/2013";"";"15780,00"
"000012013";"480002074201259";"Objeto: Pregão Eletrônico -  Contratação de empresa especializada na prestação de serviços de SEGURO TOTAL para 29 (vinte e nove) veículos oficiais integrantes da frota do Ministério de Minas e Energia - MME, em Brasília/DF, com assistência 24 horas, pelo período de 1(um) ano, de acordo com as especificações consignadas no Termo de Referência, Anexo I do Edital.";"Pregão";"Publicado";"32000";"MINISTERIO DE MINAS E ENERGIA";"32000";"MINISTERIO DE MINAS E ENERGIA - UNIDADES COM ";"320004";"COORDENACAO GERAL DE RECURSOS LOGISTICOS-CGRL";"BRASILIA";"10/01/2013";"22/01/2013";"7650,00"
"000092013";"0009/01/2013";"Objeto: Taxa licenciamento anual 2013.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160265";"15º REGIMENTO DE CAVALARIA MECANIZADO(ESCOLA)";"RIO DE JANEIRO";"01/01/1900";"";"56,00"
"000012013";"01341001558201256";"Objeto: Pregão Eletrônico -  Contratação de empresa para prestação de serviços de transporte de pessoas, documentos e/ou materiais de pequeno volume para atender as necessidades de serviços da Sede da CNEN, conforme especificações e condições constantes neste Edital e seus anexos.";"Pregão";"Publicado";"24000";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES";"20301";"COMISSAO NACIONAL DE ENERGIA NUCLEAR";"113201";"COMISSAO NACIONAL DE ENERGIA NUCLEAR-SEDE";"RIO DE JANEIRO";"09/01/2013";"04/03/2013";"695360,00"
"000012013";"23411.000109/2013";"Objeto: Empenho para atender despesa com energia elétrica da reitoria do IFPR";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26432";"INSTITUTO FEDERAL DO PARANA";"158009";"INSTITUTO FEDERAL DO PARANA";"CURITIBA";"17/01/2013";"";"140000,00"
"000102013";"50770000034201384";"Objeto: A presente contratação tem por objetivo disponibilizar a Unidade Regional de Cabedelo/PB, situada a Rua Duque de Caxias nº 209, com fornecimento de energia elétrica.";"Dispensa de Licitação";"Publicado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"49901";"DEPARTAMENTO DO FUNDO DA MARINHA MERCANTE";"277001";"DEPARTAMENTO DE MARINHA MERCANTE";"BRASILIA";"20/02/2013";"";"2659,48"
"000032013";"00003/2013";"Objeto: Prestação de serviço, Fornecimento de água.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160115";"12 CIRCUNSCRICAO DE SERVICO MILITAR";"JUIZ DE FORA";"01/01/1900";"";"500,00"
"000962012";"23065022003201297";"Objeto: Pregão Eletrônico -  Contratação de serviços de empresa especializada a prestação de serviço de manutenção preventiva e corretiva em duas Subestações de energia, visando atender as necessidades do Hospital Universitário Prof. Alberto Antunes da Universidade Federal de Alagoas.";"Pregão";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"150229";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"MACEIO";"16/01/2013";"19/02/2013";"0,00"
"000052013";"010/Jan/2013";"Objeto: Serviços de comunicação em geral";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160211";"20 BATALHAO DE INFANTARIA BLINDADO";"CURITIBA";"01/01/1900";"";"400,00"
"000022013";"23416000003201390";"Objeto: Fornecimento de água e tratamento de esgoto.";"Inexigibilidade de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26430";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"158570";"IF SERTÃO PE/CAMPUS OURICURI";"OURICURI";"21/01/2013";"";"25000,00"
"000062013";"64307006754201253";"Objeto: Contratação de serviços de fornecimento de energia elétrica tipo consumo (baixa tensão) para atender às necessidades da 1ª Bda Inf Sl.";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160482";"COMANDO/1A BRIGADA DE INFANTARIA DE SELVA";"BOA VISTA";"22/01/2013";"";"78000,00"
"000032013";"11751000006201333";"Objeto: Serviço de impressão gráfica P&B, impressão color, plotagem P&B e color com qualidade final (tamanhos conforme dimensões padrão ABNT), escaneamento de  documentos e plantas, encadernação de documentos, cópia de documentos e plantas P&B, cópia de documentos e plantas color, impressão banner P&B e color(em lona, digital acabamento: madeira arredondada, ponteira de plastico e cordão), solicitação da SPU/MG. Empenho estimativo para o exercício de 2013.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170085";"SUPERINTENDêNCIA DE ADMINISTRAçãO DO MF/MG";"BELO HORIZONTE";"01/01/1900";"";"2805,48"
"000042013";"33408008201201273";"Objeto: Aquisição de cânula nasofaríngea, descartável e embalagem individual, tamanhos 04, 05, 06 e 07 para atender as necessidades do setor de Anestesiologia do Hospital Federal da Lagoa.";"Dispensa de Licitação";"Encerrado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250105";"HOSPITAL FEDERAL DA LAGOA";"RIO DE JANEIRO";"01/01/1900";"";"5398,00"
"000082013";"230660284331278";"Objeto: Apoio da Fundação de Apoio a Pesquisa e Extensão - FAPEX ao projeto 'Reavaliação Geológica da Bacia de Recôncavo: estratigrafia de sequencias, sismoestratigrafia, geologia estrutural e possíveis implicações para novos leads exploratórios'";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26232";"UNIVERSIDADE FEDERAL DA BAHIA";"153038";"UNIVERSIDADE FEDERAL DA BAHIA";"SALVADOR";"26/03/2013";"";"545632,50"
"000052013";"16648000051201216";"Objeto: Serviço de fornecimento de água potável e coleta de esgoto sanitário, destinado a atender a Delegacia da Receita federal do Brasil em Pelotas no exercício de 2013.";"Inexigibilidade de Licitação";"Publicado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170180";"DELEGACIA DA RFB EM PELOTAS";"PELOTAS";"23/01/2013";"";"9732,00"
"102942013";"23106.010294/2013";"Objeto: Locacao de espaco fisico destinado a realizacao do concurso ANATEL/2012 - Avaliacao de titulos.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26271";"FUNDACAO UNIVERSIDADE DE BRASILIA";"154079";"CENTRO DE SEL.E DE PROMOçãO DE EVENTOS";"BRASILIA";"01/01/1900";"";"400,00"
"000012013";"03641001454/12-92";"Objeto: Pregão Eletrônico -  Contratação de empresa para Prestação de Serviços de Limpeza e Conservação, a serem executados de segunda a sexta-feira, podendo-se trabalhar aos sábados se necessário, até o limite de 44 horas semanais, nos imóveis do IBGE na Unidade Estadual do IBGE no Paraná, sita Alameda Dr. Carlos de Carvalho, 552 e 75 - Centro - Curirtiba/PR.";"Pregão";"Publicado";"20113";"MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO";"25205";"FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA";"114623";"UNIDADE ESTADUAL DO IBGE NO PARANA";"CURITIBA";"14/01/2013";"31/01/2013";"176703,50"
"000012013";"54241000023201333";"Objeto: Pagamento de Água e Esgoto com fornecimento a Unidade Avançada Vale do Araguaia, no Período de dose meses, de 2013.";"Inexigibilidade de Licitação";"Encerrado";"20000";"PRESIDENCIA DA REPUBLICA";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373075";"PROJETO FUNDIARIO VALE DO ARAGUAIA";"BARRA DO GARCAS";"01/01/1900";"";"6000,00"
"000082013";"00011";"Objeto: Manutenção e conservação de máquinas e equipamentos.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52222";"FUNDACAO OSORIO";"164204";"FUNDACAO OSORIO";"RIO DE JANEIRO";"01/01/1900";"";"2900,00"
"000032013";"50611000454201393";"Objeto: Fornecimento de água e esgoto na Unida Local de Cáceres da SR/DNIT/MT.";"Inexigibilidade de Licitação";"Publicado";"39000";"MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL";"39252";"DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES";"393020";"SUPERINTENDENCIA REG. NO ESTADO MT - DNIT";"CUIABA";"05/02/2013";"";"19200,00"
"000012013";"64308000034201355";"Objeto: Contratação de serviço de fornecimento de energia elétrica";"Dispensa de Licitação";"Publicado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160515";"COMANDO DA 2A BRIGADA DE INFANTARIA DE SELVA";"SAO GABRIEL DA CACHOEIRA";"31/01/2013";"";"480000,00"
"000062013";"19615000005201365";"Objeto: Locação de 09 meses de um tarifador para SRRF04.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170058";"SUPERINTENDENCIA REGIONAL DA RFB NA 4A RF";"RECIFE";"01/01/1900";"";"2342,97"
"000022013";"01210.000006/2013";"Objeto: Contratação de serviço operacional em substituição aos funcionários do OMT que estarão de férias nos meses de janeiro e fevereiro de 2013.";"Dispensa de Licitação";"Encerrado";"24000";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES";"24000";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES";"240126";"OBSERVATORIO NACIONAL";"RIO DE JANEIRO";"01/01/1900";"";"2900,00"
"000352013";"2538600108201379";"Objeto: Treinamento - Curso da ISO 14001:2004 -Interpretação e Implementação";"Dispensa de Licitação";"Encerrado";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"RIO DE JANEIRO";"01/01/1900";"";"778,15"
"000212013";"25000210650201234";"Objeto: Aquisição de 80 fr REPLAGAL 1MG/ML.";"Dispensa de Licitação";"Publicado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250005";"DEPARTAMENTO DE LOGISTICA EM SAUDE - DLOG";"BRASILIA";"30/01/2013";"";"287409,85"
"000032013";"23034026678201272";"Objeto: Contratação de empresa especializada para o fornecimento de serviços de energia elétrica e taxa de iluminação pública para o Edifício Elcy Meireles, SBS Quadra 02, Bloco I, Lote 11, Brasília-DF, para o presente exercício.";"Dispensa de Licitação";"Publicado";"26000";"MINISTERIO DA EDUCACAO";"26298";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"BRASILIA";"16/01/2013";"";"200000,00"
"000222013";"0120700024201338";"Objeto: Taxa associativa anual, relativa ao ano de 2013.";"Dispensa de Licitação";"Encerrado";"24000";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES";"24000";"MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES";"240127";"CENTRO DE TECNOLOGIA MINERAL";"RIO DE JANEIRO";"01/01/1900";"";"5400,00"
"000012013";"23125000097201372";"Objeto: Serviços de revisão do Transmissor FPR 3000 da rádio universitária da UNIFAP, necessário para seu funcionamento.";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26286";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"154215";"FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA";"MACAPA";"01/01/1900";"";"4750,00"
"000372013";"0324/2013";"Objeto: Aquisição de medicamentos";"Dispensa de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26240";"UNIVERSIDADE FEDERAL DA PARAIBA";"153071";"HOSPITAL UNIVERSITARIO LAURO WANDERLEY-UFPB";"JOAO PESSOA";"01/01/1900";"29/01/2013";"6250,00"
"000022013";"25005000085201330";"Objeto: Pregão Eletrônico -  Serviço Continuado de Copeiragem com fornecimento de materiais, produtos e equipamentos indispensáveis à execução dos serviços, com execução mediante o regime de empreitada por preço global, visando atender às necessidades do NÚCLEO ESTADUAL DO MINISTÉRIO DA SAÚDE EM GOIÁS, conforme especificações e quantitativos estabelecidos no Termo de Referência e neste Edital e seus Anexos.";"Pregão";"Publicado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250021";"NUCLEO ESTADUAL DO MS/GO";"GOIANIA";"17/01/2013";"05/02/2013";"122997,60"
"000092013";"254100020612012";"Objeto: Porta agualhas e outros para uso no sistema cirurgico robótico";"Inexigibilidade de Licitação";"Publicado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"RIO DE JANEIRO";"24/01/2013";"";"1688706,84"
"000072013";"64101000530201325";"Objeto: Prestação de serviço em publicação de matérial em jornal local/regional para atender as necessidades desta Organização Militar.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160130";"36º BATALHãO DE INFANTARIA MECANIZADO";"UBERLANDIA";"01/01/1900";"";"2560,00"
"001042013";"08743000182013dv";"Objeto: Prestacao de servico de telefonia fixa";"Dispensa de Licitação";"Encerrado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194033";"COORDENAÇÃO REGIONAL ARAGUAIA TOCANTINS/TO";"PALMAS";"01/01/1900";"";"84,78"
"000162013";"12014000001201315";"Objeto: Aquisições de matérias.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25207";"SERVICO FEDERAL DE PROCESSAMENTO DE DADOS";"803010";"SERPRO - REGIONAL BRASILIA";"BRASILIA";"01/01/1900";"";"360,00"
"000012013";"003/2013";"Objeto: NITROGÊNIO LÍQUIDO, Cor: incolor, Odor: inodoro, características adicionais: gás liquefeito refrigerado,  peso molecular: 28,01, fórmula: N2, ponto de ebulição: a 10 psig (68,9 Kpa): -195,80ºC (-320,44 F), ponto de congelamento: a 10 psig (68,9 Kpa):       -209,9  C (-345,8 F), densidade do gás (ar=1): 0,967 a 21,1ºC (70 F) a 1 atm, massa específica: 808,5 Kg/m3 (50,7 Ib/ft3) a 21,1ºC (70ºF) e 1 atm, solubilidade em água, vol/vol: 0,023 a 0ºC (32ºF) e 1 atm, percentagem de matéria volátil em volume: 100,";"Dispensa de Licitação";"Encerrado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135038";"EMBRAPA/CENARGEN";"BRASILIA";"01/01/1900";"";"15625,00"
"000012013";"54270000770201243";"Objeto: Prestação de Serviços com Locação do prédio onde está instalada a Unidade Avançada do INCRA/AM, na cidade de Parintins, Estado do Amazonas, para o exercicio de 2013.";"Dispensa de Licitação";"Publicado";"20000";"PRESIDENCIA DA REPUBLICA";"22201";"INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA";"373025";"SUPERINTEND.ESTADUAL DO AMAZONAS-INCRA/SR-15";"MANAUS";"14/01/2013";"";"14400,00"
"000012013";"33401000224201381";"Objeto: AGULHA DE CORTE AUTOMÁTICO ANGIOTECH ULTRA CORE BIOPSY NEEDLE, MODELO 762614100, CALIBRE 14GA X 10CM, COMPATÍVEL COM PISTOLA BARD MAGNUM.";"Dispensa de Licitação";"Encerrado";"36000";"MINISTERIO DA SAUDE";"36000";"MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI";"250103";"HOSPITAL FEDERAL DE IPANEMA";"RIO DE JANEIRO";"01/01/1900";"30/01/2013";"7770,00"
"000032013";"253803470201271";"Objeto: Pregão Eletrônico -  Registro de Preços de para aquisição de Gêneros Alimentícios diversos (Carnes, Frango, Peixe e outros)";"Pregão - Registro de Preço";"Evento de Resultado de Julgame";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"254420";"FUNDAÇÃO OSWALDO CRUZ";"RIO DE JANEIRO";"17/01/2013";"15/02/2013";"500,00"
"000042013";"00589000880201201";"Objeto: Cntratação de pessoa jurídica para fornecimento de energia elétrica e custeio de iluminação publica para as  Unidades da AGU na cidade de Presidente Prudente, para o exercício de 2013.";"Dispensa de Licitação";"Publicado";"63000";"ADVOCACIA-GERAL DA UNIAO";"63000";"ADVOCACIA-GERAL DA UNIAO - UNIDADES COM VÍNCU";"110099";"SUPERINTENDENCIA ADMINISTRACAO EM SAO PAULO";"SAO PAULO";"30/01/2013";"";"48124,60"
"000132013";"25386000028201313";"Objeto: Aquisição de bateria livre manutenção da marca FIRSTPOWER";"Dispensa de Licitação";"Encerrado";"36000";"MINISTERIO DA SAUDE";"36201";"FUNDACAO OSWALDO CRUZ";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"RIO DE JANEIRO";"01/01/1900";"16/01/2013";"549,00"
"000052013";"13888000005201379";"Objeto: Contratação da Companhia Paulista de Força e Luz - CPFJ, CNPJ 33.050.196/0001-88, para fornecimento de energia eltrica para o Anexo da Delegacica da Receita Federal do Brasil em Piracicaba.";"Dispensa de Licitação";"Encerrado";"25000";"MINISTERIO DA FAZENDA";"25000";"MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO ";"170321";"DELEGACIA DA RFB EM PIRACICABA";"PIRACICABA";"01/01/1900";"";"4000,00"
"000122013";"GAA.A/PE-012/2013";"Objeto: Pregão Eletrônico -  Prestação de serviços de locação de módulos metálicos (contêineres) para utilização na Central Nuclear Almirante Álvaro Alberto - CNAAA.";"Pregão";"Evento de Adiamento Publicado";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"EMPRESAS DE ENERGIA";"910847";"ELETROBRAS TERMONUCLEAR S/A";"RIO DE JANEIRO";"18/01/2013";"05/02/2013";"0,00"
"000042013";"2013IN000004";"Objeto: Manutenção e reposição de peças de osciloscópio (em substituição ao processo 2012IN000013).";"Inexigibilidade de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52221";"INDUSTRIA DE MATERIAL BELICO DO BRASIL";"168007";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE";"RIO DE JANEIRO";"01/01/1900";"";"12355,09"
"000092013";"087530000010/2013";"Objeto: Atender despesas com serviços de telefonia fixa desta Coordenação Regional, cfe Memo nº 015/NAL/CRIS/2013.";"Dispensa de Licitação";"Encerrado";"30000";"MINISTERIO DA JUSTICA E SEGURANçA PUBLICA";"30202";"FUNDACAO NACIONAL DO INDIO";"194061";"COORDENAÇÃO REGIONAL INTERIOR SUL/SC";"CHAPECO";"01/01/1900";"";"200,00"
"000022013";"3/2013";"Objeto: Fornecimento de desjejum para os empregados da Embrapa Acre no primeiro trimestre de 2013";"Dispensa de Licitação";"Publicado";"22000";"MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO";"22202";"EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA";"135002";"EMBRAPA/CPAF-ACRE";"RIO BRANCO";"01/02/2013";"";"13500,00"
"000012013";"23279000600201336";"Objeto: Licenciamentos e seguros DPVAT dos veículos oficiais";"Inexigibilidade de Licitação";"Encerrado";"26000";"MINISTERIO DA EDUCACAO";"26427";"INST.FED.DE EDUC.,CIENC.E TEC.DA BAHIA";"158411";"INST. FED. DA BAHIA/CAMPUS SALVADOR";"SALVADOR";"01/01/1900";"";"4680,00"
"000392013";"39/160228/2013";"Objeto: Serviço de fornecimento de energia elétrica";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52121";"COMANDO DO EXERCITO";"160228";"26 GRUPO DE ARTILHARIA DE CAMPANHA";"GUARAPUAVA";"01/01/1900";"";"8000,00"
"000232013";"01180002240/2012";"Informação protegida por sigilo nos termos da legislação vigente";"Pregão";"Publicado";"20000";"PRESIDENCIA DA REPUBLICA";"20101";"PRESIDENCIA DA REPUBLICA";"110120";"AGENCIA BRASILEIRA DE INTELIGENCIA";"BRASILIA";"30/01/2013";"18/02/2013";"79962,60"
"000042013";"674401000812012DV";"Objeto: Aquisição de ponta de aspiração para ouvido.";"Dispensa de Licitação";"Encerrado";"52000";"MINISTERIO DA DEFESA";"52111";"COMANDO DA AERONAUTICA";"120096";"HOSPITAL DE FORCA AEREA DE BRASILIA";"BRASILIA";"01/01/1900";"";"84,00"
"003502012";"GCS.A-662/12";"Objeto: Pregão Eletrônico -  Prestação de Serviços de Contratação de Sociedade Seguradora, Visando a Garantir Coberturas de Seguro Quanto aos Riscos de Incêndio, Queda de Raio, Explosão e Danos Elétricos, para os Bens Móveis e Imóveis de Propriedade da Eletrobras Eletronuclear.";"Pregão";"Publicado";"32000";"MINISTERIO DE MINAS E ENERGIA";"91081";"EMPRESAS DE ENERGIA";"910847";"ELETROBRAS TERMONUCLEAR S/A";"RIO DE JANEIRO";"10/01/2013";"23/01/2013";"320000,00"
