Número Licitação	Número Processo	Objeto	Modalidade Compra	Situação Licitação	Código Órgão Superior	Nome Órgão Superior	Código Órgão	Nome Órgão	Código UG	Nome UG	Município	Data PublicaçãoDOU	Data Abertura	Valor Licitação
32018	04/2018	Objeto: Serviço de entrega postal.	Inexigibilidade de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160252	1º BATALHAO DE ENGENHARIA DE COMBATE	RIO DE JANEIRO	01/01/1900		97
72018	2,10520012952018E+016	Objeto: Importância estimada para pagamento de despesas com energia elétrica durante o exercÍcio de 2018 em proveito Utra-Guaratinguetá-SP	Dispensa de Licitação	Publicado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO 	130067	SUPERINT.FED.DE AGRIC.,PEC.E ABASTECIMENTO/SP	SAO PAULO	24/01/2018		4000
12018	2,57539030872018E+016	Objeto: Contratação de pessoa jurídica no termo de cessão de uso de área aeroportuárias, para atender o posto PVPAF de Porto Velho desta CVPAF/RO.	Inexigibilidade de Licitação	Encerrado	36000	MINISTERIO DA SAUDE	36212	AGENCIA NACIONAL DE VIGILANCIA SANITARIA	253026	COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-RO	PORTO VELHO	01/01/1900		5900
152018	00015-2018	Objeto: Pregão Eletrônico -  Aquisição de baterias para No-Breaks do CPD Regional Brasília, conforme especificação detalhada no anexo I do Edital.	Pregão	Evento de Resultado de Julgame	25000	MINISTERIO DA FAZENDA	25207	SERVICO FEDERAL DE PROCESSAMENTO DE DADOS	803010	SERPRO - REGIONAL BRASILIA	BRASILIA	22/01/2018	05/02/2018	321446
32018	702017502000	Objeto: Pregão Eletrônico -  Aquisicao de sistema de controle supervisorio	Pregão	Divulgado	32000	MINISTERIO DE MINAS E ENERGIA	91081	EMPRESAS DE ENERGIA	910813	CIA. HIDROELETRICA DO SAO FRANCISCO S/A	RECIFE	01/01/1900	18/01/2018	0
352017	2,30380176072018E+016	Objeto: Contratação de acesso ao periódico Journal of Clinical Oncology.  O valor total da CONTRATAÇÃO é de US$ 101.853,00 (cento e um mil oitocentos e cinquenta e três dólares americanos), que convertido pela taxa de R$ 3,2409 por dólar americano, no dia 05/01/2018, conforme cotação do Banco Central, equivale a R$ 330.095,39 (trezentos e trinta mil noventa e cinco reais e trinta e nove centavos).	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26291	FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR	154004	FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR	BRASILIA	31/01/2018		101853
22018	2,34160001042014E+016	Objeto: Contratação de Empresa Especializada para o Fornecimento de Energia Elétrica para o Complexo de Agroindústria do Campus Ouricuri-PE.	Dispensa de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26430	INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO	158570	IF SERTÃO PE/CAMPUS OURICURI	OURICURI	18/01/2018		30000
12018	5,06140000872018E+016	Objeto: Contratação da CAERN para fornecimento de água tratada e tratamento de esgosto.	Inexigibilidade de Licitação	Publicado	39000	MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL	39252	DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES	393021	SUPERINTENDENCIA REG. NO ESTADO RN - DNIT	NATAL	16/01/2018		50000
102018	8753000231201779	Objeto: Atender despesas com contratação de empresa para locação de imóvel, sito a Rua Desembargador Clotário Portugal,222, Centro Curitiba/PR, para abrigar as instalações da CTL Curitiba/PR, Conforme Memorando 126/SEAD/CR-INTS 2017.	Dispensa de Licitação	Publicado	30000	MINISTERIO DA JUSTICA E SEGURANçA PUBLICA	30202	FUNDACAO NACIONAL DO INDIO	194061	COORDENAÇÃO REGIONAL INTERIOR SUL/SC	CHAPECO	02/02/2018		102395
282018	2,30700125222018E+016	Objeto: Pregão Eletrônico -  Registro de preços para futuras aquisições de material médico hospitalar (Troca mensal para Diálise Peritoneal) para o Hospital das Clínicas de Goiás.	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26235	UNIVERSIDADE FEDERAL DE GOIAS	153054	HOSPITAL DAS CLINICAS DA UFGO	GOIANIA	09/01/2018	19/01/2018	0
92018	2,30810510192017E+016	Objeto: Gerenciamento de recursos financeiros para pagamento de despesas aduaneiras, conforme Contrato 145/2014, para atender o projeto de pesquisa Estudo do Comportamento de Materiais Geotécnicos e de Pavimentação - Fase II.	Dispensa de Licitação	Evento de Retificação Publicad	26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	SANTA MARIA	25/01/2018		12023
22018	2	Objeto: Certificado Digital Ordenador de Despesas	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160074	PARQUE REGIONAL DE MANUTENCAO/8	BELEM	01/01/1900		660
12018	09/SALC/CMRJ/2017	Objeto: Serviço de fornecimento de água a tratamento de esgoto.	Inexigibilidade de Licitação	Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160292	COLEGIO MILITAR DO RIO DE JANEIRO	RIO DE JANEIRO	07/02/2018		871986
32018	2,31530008902018E+016	Objeto: Aquisição de material didático (Conjunto de sólidos geométricos em acrílico com 37 peças) para atender a solicitação do Curso de Bacharelado em Administração, deste Campus Colatina.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158272	INST.FED. ESPIRITO SANTO/CAMPUS COLATINA	COLATINA	01/01/1900		1840
14382017	63230.003710/2017	Objeto: Manutenção corretiva, calibração e certificação no medidor de condutividade modelo, TC-41 e no sensor de condutividade, modelo TX-5.	Inexigibilidade de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52131	COMANDO DA MARINHA	742000	CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO	SAO PAULO	01/01/1900		7900
792017	23127000347/17-88	Objeto: Pregão Eletrônico -  Aquisição de Gases Medicinais Líquidos e Gasosos com cessão de Cilindros em regime de Comodato para atender o HC/UFTM.	Pregão - Registro de Preço	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26254	UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO	150221	HOSPITAL DE CLÍNICAS DA UFTM	UBERABA	05/01/2018	18/01/2018	284400
12018	00001/18	Objeto: Aquisição de cera liquida auto brilho com 05 (cinco) litros.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160523	CENTRO DE PREP. DE OFICIAIS DA RESERVA DE BH	BELO HORIZONTE	01/01/1900		1026
12018	2,31880182312016E+016	Objeto: Pagamento de taxa de anuidade de convenio IFMT-FAUBAI.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26414	INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO	158144	INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO	CUIABA	01/01/1900		2000
22018	23111032461/17-46	Objeto: Aquisição de material de consumo,destinado ao Laboratório de Biotecnologia de Reprodução Animal(LBRA) do CCA/UFPI.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26279	FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI	154048	FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUI	TERESINA	01/01/1900		1902
72018	027/2018	Objeto: Certificação digital junto ao SERPRO dos servidores da Subsecretaria-Geral da América Latina e do Caribe (SGALC)	Inexigibilidade de Licitação	Encerrado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240009	DEPARTAMENTO DO SERVICO EXTERIOR - MRE	BRASILIA	01/01/1900		7660
172018	2,53860012032017E+016	Objeto: Pregão Eletrônico -  Aquisição de Gráfico WSR- DARU, Fitas de impressão - YOKOGAWA, Papel gráfico sanfonado - Yokogawa , Carta gráfica - Yokogawa , eletrodos de PH - WTW e Cubeta e Pipeta - Thomas Brand	Pregão	Evento de Resultado de Julgame	36000	MINISTERIO DA SAUDE	36201	FUNDACAO OSWALDO CRUZ	254445	INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS	RIO DE JANEIRO	09/01/2018	01/02/2018	79824
42018	7,10000115332016E+016	Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de Aquisição de Licenças de Direito de Uso de Softwares da marca Adobe, com suporte técnico, pelo período de 36 (trinta e seis) meses, para publicação e edição de imagens, e edição de arquivos tipo PDF, a fim de atender as necessidades do Ministério do Desenvolvimento Social, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.	Pregão	Evento de Resultado de Julgame	55000	MINISTERIO DO DESENVOLVIMENTO SOCIAL	55000	MINISTERIO DO DESENVOLVIMENTO SOCIAL - UNIDAD	550005	COORDENACAO GERAL DE LICITACOES E CONTRATOS.	BRASILIA	18/01/2018	30/01/2018	283608
32018	2,12100000292018E+016	Objeto: Aquisição de café, pacote 500 gramas.	Dispensa de Licitação	Encerrado	22000	MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO	22211	COMPANHIA NACIONAL DE ABASTECIMENTO	135265	CONAB SEDE SUREG PARANA	CURITIBA	01/01/1900	22/01/2018	315
62018	23108.517145/1707	Objeto: Pregão Eletrônico -  Implantação de Registro de Preços para aquisições futuras e eventuais de materiais de consumo - Sacos Plásticos para Embalagens;	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26276	FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO	154070	HOSPITAL UNIVERSITARIO JULIO MULLER DA FUFMT	CUIABA	12/01/2018	24/01/2018	2100
42018	4	Objeto: Serviço de fornecimento de energia elétrica.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160477	2 BATALHAO DE ENGENHARIA DE COMBATE	PINDAMONHANGABA	01/01/1900		1000
32018	2,32560021892018E+016	Objeto: Aquisição de filtros de purificadores de água marca LIBELL para o IFCE - Campus Fortaleza.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26405	INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA	158313	CAMPUS FORTALEZA/IFCE	FORTALEZA	01/01/1900		1239
12018	3604004062201736	Objeto: Distribuição de publicidade legal impressa e/ou eletrônica de interesse do Instituto Brasileiro de Geografia e Estatística   IBGE	Inexigibilidade de Licitação	Publicado	20113	MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO	25205	FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA	114601	FUNDACAO IBGE-ADMINISTRACAO CENTRAL/RJ	RIO DE JANEIRO	17/01/2018		350000
22018	6,45570062252017E+016	Objeto: Pregão Eletrônico -  Aquisição de Material Elétrico	Pregão - Registro de Preço	Evento de Revogação Publicado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160228	26 GRUPO DE ARTILHARIA DE CAMPANHA	GUARAPUAVA	05/01/2018	18/01/2018	0
12018	3643001595201708	Objeto: FORNECIMENTO DE CARIMBOS AUTOENTINTADOS PERSONALIZADOS AUTOMÁTICOS e RESINAS PERSONALIZADAS	Dispensa de Licitação	Encerrado	20113	MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO	25205	FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA	114625	UNIDADE ESTADUAL DO IBGE NO RIO GRANDE DO SUL	PORTO ALEGRE	01/01/1900		2210
22018	519704/2017-18	Objeto: Pregão Eletrônico -  Aquisição de Carnes de Pescados para a Divisão de Alimentação, Colégio de Aplicação e Creche Francesca Zacaro Faraco da UFRGS	Pregão	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26244	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	153114	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	PORTO ALEGRE	12/01/2018	25/01/2018	444483
22018	1,58967200032018E+016	Objeto: Aquisição de carimbos para os servidores da DRF/Bauru e Agência durante o ano de 2018.	Dispensa de Licitação	Encerrado	25000	MINISTERIO DA FAZENDA	25000	MINISTERIO DA FAZENDA - UNIDADES COM VÍNCULO 	170135	DELEGACIA DA RFB EM BAURU	BAURU	01/01/1900		5556
52018	8122000144201748	Objeto: Contratação de empresa especializada de prestação de serviços de Internet banda larga fibra óptica para atender a demanda da Coordenação Regional Litoral Sudeste e Coordenação Técnica Local de Itanhaém-SP. Complementar as Dispensas de Licitação nº 110/2017 e nº 117/2017.	Dispensa de Licitação	Encerrado	30000	MINISTERIO DA JUSTICA E SEGURANçA PUBLICA	30202	FUNDACAO NACIONAL DO INDIO	194046	COORDENAÇÃO REG. LITORAL SUDESTE/SP	ITANHAEM	01/01/1900		2998
12018	5,06160000722018E+016	Objeto: Fornecimento de água, coleta e tratamento de esgoto sanitário pela SEMASA - Secretaria Municipal de Águas e Saneamento de Lages, para atender a Unidade Local do DNIT em Lages/SC, durante o exercício de 2018.	Inexigibilidade de Licitação	Encerrado	39000	MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL	39252	DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES	393013	SUPERINTENDENCIA REG. NO ESTADO SC - DNIT	FLORIANOPOLIS	01/01/1900		2000
52018	2018DL000005	Objeto: Serviço de Montagem e instalação de dois Fogões Industriais na Cozinha do Refeitório da FMCE.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52221	INDUSTRIA DE MATERIAL BELICO DO BRASIL	168007	INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE	RIO DE JANEIRO	01/01/1900		1800
12018	2,35270000472019E+016	Objeto: Serviços técnicos de RECARGA E MANUTENÇÃO EM EXTINTORES DE INCÊNDIO, INCLUINDO SUBSTITUIÇÃO DE PEÇAS E SINALIZAÇÃO, para atender as demandas do Hospital Universitário Ana Bezerra-HUAB/UFRN, filial da Empresa Brasileira de Serviços Hospitalares-EBSERH, por um período de 12 (doze) meses.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26443	EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES	155014	EBSERH HUAB-UFRN	SANTA CRUZ	01/01/1900		8225
22018	9001000001201856	Objeto: Fornecimento de água e tratamento de esgoto pela Empresa COSANPA para a Primeira Comissão Brasileira Demarcadora de Limites. Exercício de 2018.	Inexigibilidade de Licitação	Publicado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240001	1A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES	BRASILIA	18/01/2018		9960
22018	9003000007201811	Objeto: Manutenção de elevador tombado pelo IPHAN instalado no Museu Histórico e Diplomático no ERERIO.	Inexigibilidade de Licitação	Encerrado	35000	MINISTERIO DAS RELACOES EXTERIORES	35000	MINISTERIO DAS RELACOES EXTERIORES - UNIDADES	240003	MRE - ESCRITORIO DE RPRES.NO RIO DE JANEIRO	BRASILIA	01/01/1900		4200
122018	179024/2017-79	Objeto: Pregão Eletrônico -  Implantação de Sistema de Registro de Preços, com vigência de 12 meses ,para aquisição parcelada, conforme necessidade de  MEDICAMENTOS (CARMUSTINA 100MG E OUTROS).O objeto atenderá o Hospital de Clínicas da UFPR,conforme especificações detalhadas em Edital e anexos.	Pregão - Registro de Preço	Publicado	26000	MINISTERIO DA EDUCACAO	26241	UNIVERSIDADE FEDERAL DO PARANA	153808	HOSPITAL DE CLINICAS DA UFPR	CURITIBA	26/01/2018	19/02/2018	1152
52018	2,30690242082018E+016	Objeto: Serviço de manutenção de suportes para vidro basculante e confecção e colocação de vidros para atender à Escola de Serviço Social.	Dispensa de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26236	UNIVERSIDADE FEDERAL FLUMINENSE	150182	PRO-REITORIA DE ADMINISTRACAO/UFF	NITEROI	01/01/1900		3510
442017	2,50300006542018E+016	Objeto: Pregão Eletrônico -  Aquisição de Material Laboratorial conforme Termo de Referência e Edital.	Pregão - Registro de Preço	Evento de Resultado de Julgame	36000	MINISTERIO DA SAUDE	36201	FUNDACAO OSWALDO CRUZ	254463	INSTITUTO OSWALDO CRUZ	RIO DE JANEIRO	15/01/2018	02/02/2018	0
62018	2,35240038622017E+016	Objeto: Pregão Eletrônico -  Registro de Preço, consignado em ata, pelo prazo de 12 (doze) meses, para eventual aquisição de MATERIAL DE INFUSÃO   EQUIPOS PARA BOMBA DE INFUSÃO CONTÍNUA (o qual exige a cessão de equipamentos em regime de comodato) para atendimento do Hospital Universitário da Universidade Federal do Piauí   HU/PI, gerido pela Empresa Brasileira de Serviços Hospitalares   EBSERH.	Pregão - Registro de Preço	Evento de Adiamento Publicado	26000	MINISTERIO DA EDUCACAO	26443	EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES	155008	EBSERH HUPI	TERESINA	15/01/2018	31/01/2018	0
32018	2,54104013622018E+016	Objeto: Manutenção corretiva de duas(2) cadeiras elétricas	Dispensa de Licitação	Publicado	36000	MINISTERIO DA SAUDE	36000	MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DI	250052	INSTITUTO NACIONAL DO CANCER - RJ	RIO DE JANEIRO	09/01/2018		2960
12018	001/2018	Objeto: Aquisição/renovação de certificados digitais, incluindo certificados e tokens para pessoas físicas e jurídicas, ICP-Brasil, do tipo A3.	Dispensa de Licitação	Encerrado	38000	MINISTERIO DO TRABALHO E EMPREGO	38000	MINISTERIO DO TRABALHO E EMPREGO - UNIDADES C	389342	CONSELHO REGIONAL DE ENFERMAGEM DE SERGIPE	ARACAJU	01/01/1900		1566
92018	8320012384201759	Informação protegida por sigilo nos termos da legislação vigente	Inexigibilidade de Licitação	Publicado	30000	MINISTERIO DA JUSTICA E SEGURANçA PUBLICA	30108	DEPARTAMENTO DE POLICIA FEDERAL	200374	SUPERINTENDÊNCIA REGIONAL NO ESTADO DO MT	CUIABA	17/01/2018		123631
42018	102018	Objeto: Contratação de empresa especializada na implantação de controle de ponto eletr  ônico, com o fornecimento de 03 (três) relógios eletrônicos com capacidade par  a atender 200 usuários, prestação de suporte técnico presencial e a distancia,   treinamento do pessoal, a fim de capacita-los para operar os sistemas e manut  enção de todo o sistema e aparelhos, necessários à Fundação Osorio.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52222	FUNDACAO OSORIO	164204	FUNDACAO OSORIO	RIO DE JANEIRO	01/01/1900		6996
52018	5,06110001812019E+016	Objeto: Contratação emergencial de empresa especializada na prestação dos serviços de limpeza, higienização e serviços auxiliares na categoria de copeiro para atender as necessidades da Superintendência Regional do DNIT no Estado de Mato Grosso e suas Unidades Locais em Cáceres, Sorriso e Rondonópolis.	Dispensa de Licitação	Publicado	39000	MINIST.DOS TRANSP.,PORTOS E AVIACAO CIVIL	39252	DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES	393020	SUPERINTENDENCIA REG. NO ESTADO MT - DNIT	CUIABA	23/01/2018		224520
32018	2,31490000242018E+016	Objeto: Fornecimento de energia elétrica junto à Espírito Santo Centrais Elétricas S.A. - ESCELSA, no corrento exercício.	Inexigibilidade de Licitação	Publicado	26000	MINISTERIO DA EDUCACAO	26406	INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO	158425	INST.FED. ESPIRITO SANTO/CAMPUS ALEGRE	ALEGRE	23/01/2018		50000
22018	2,32490001802018E+016	Objeto: Participação da servidora Danielle de Oliveira Santos no II Colóquio Internacional sobre a História dos Livros, da Leitura e das Bibliotecas	Inexigibilidade de Licitação	Revogação	26000	MINISTERIO DA EDUCACAO	26408	INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO	158297	INST.FED.DO MARANHAO/CAMPUS BACABAL	BACABAL	01/01/1900		120
52018	6,71060026502017E+016	Objeto: Pregão Eletrônico -  Contratação de serviço de fabricação de cavaletes de aço para uso na sustenção da aeronave P-3 AM.	Pregão	Publicado	52000	MINISTERIO DA DEFESA	52111	COMANDO DA AERONAUTICA	120195	GRUPAMENTO DE APOIO LOGÍSTICO	RIO DE JANEIRO	25/01/2018	07/02/2018	71858
12018	2,34120006042017E+016	Objeto: Inexigibilidade de licitação para atender despesas com publicação no DOU para o IFPR   Campus Assis Chateaubriand, exercício 2018.	Inexigibilidade de Licitação	Encerrado	26000	MINISTERIO DA EDUCACAO	26432	INSTITUTO FEDERAL DO PARANA	154671	INST. FED. DO PARANÁ/CAMPUS ASSIS CHATEAUBRIA	ASSIS CHATEAUBRIAND	01/01/1900		7000
12018	1/2018	Objeto: Seguro Obrigatório de Viaturas Administrativas.	Dispensa de Licitação	Encerrado	52000	MINISTERIO DA DEFESA	52121	COMANDO DO EXERCITO	160375	27 GRUPO DE ARTILHARIA DE CAMPANHA	IJUI	01/01/1900		474
282017	2,30640277872018E+016	Objeto: Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para contratação de empresa especializada na prestação de serviço de manutenção corretiva de cortinas instaladas nos ambientes acadêmicos e administrativos da instituição, visando a conservação dos bens imóveis, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.	Pregão	Evento de Resultado de Julgame	26000	MINISTERIO DA EDUCACAO	26258	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA	153176	UTFPR - CAMPUS CORNELIO PROCOPIO	CORNELIO PROCOPIO	09/01/2018	22/01/2018	22984
